,#scale(0),id(1),desc_scale(2),desc_id(3),num_prog(4),pid(5),upid(6),desc_pid(7),phantom(8),sam_mvir(9),mvir(10),rvir(11),rs(12),vrms(13),mmp?(14),scale_of_last_MM(15),vmax(16),x(17),y(18),z(19),vx(20),vy(21),vz(22),Jx(23),Jy(24),Jz(25),Spin(26),Breadth_first_ID(27),Depth_first_ID(28),Tree_root_ID(29),Orig_halo_ID(30),Snap_num(31),Next_coprogenitor_depthfirst_ID(32),Last_progenitor_depthfirst_ID(33),Last_mainleaf_depthfirst_ID(34),Rs_Klypin(35),Mvir_all(36),M200b(37),M200c(38),M500c(39),M2500c(40),Xoff(41),Voff(42),Spin_Bullock(43),b_to_a(44),c_to_a(45),A[x](46),A[y](47),A[z](48),b_to_a(500c)(49),c_to_a(500c)(50),A[x](500c)(51),A[y](500c)(52),A[z](500c)(53),T/|U|(54),M_pe_Behroozi(55),M_pe_Diemer(56),Macc(57),Mpeak(58),Vacc(59),Vpeak(60),Halfmass_Scale(61),Acc_Rate_Inst(62),Acc_Rate_100Myr(63),Acc_Rate_1*Tdyn(64),Acc_Rate_2*Tdyn(65),Acc_Rate_Mpeak(66),Mpeak_Scale(67),Acc_Scale(68),First_Acc_Scale(69),First_Acc_Mvir(70),First_Acc_Vmax(71),Vmax@Mpeak(72)
2777,1.00035,3060312914,0.0,-1,1,3060312953,3060312953,-1,0,186100000000.0,186100000000.0,118.142,8.336,102.94,1,0.4443,104.72,45.2406,49.07763,39.18261,752.05,49.1,442.94,-104800000000.0,99500000000.0,-18210000000.0,0.06069,581708739,581708739,3060312914,1873105,180,-1,581709601,581708903,9.35754,195450000000,196950000000,164650000000,133160000000,72783000000,1.9092,9.59,0.056929999999999994,0.8724200000000001,0.80276,1.7641799999999999,3.36005,6.684260000000001,0.9282299999999999,0.86231,1.47715,2.96857,5.264419999999999,0.5824,230800000000,81370000000,185000000000.0,212500000000.0,105.33,120.24,0.4204,-9.538,-0.4741,2.1430000000000002,1.851,0.0,0.4864,0.9520000000000001,0.9520000000000001,185000000000.0,105.33,117.34
3161,1.00035,3060313231,0.0,-1,1,3060312953,3060312953,-1,0,161400000000.0,161400000000.0,112.671,8.518,118.17,1,0.3543,94.71,46.017109999999995,49.79623,39.83447,806.72,569.16,-34.56,8388000000.0,-267500000.0,-50250000000.0,0.01816,602252873,602252873,3060313231,1873422,180,-1,602253474,602253050,11.1953,239470000000,162870000000,148970000000,116940000000,48113000000,3.9790400000000004,8.33,0.025240000000000002,0.74925,0.64373,7.304189999999999,-0.5566300000000001,-2.3647099999999996,0.77257,0.58016,6.043080000000001,0.31315,-1.4388299999999998,0.8088,206200000000,65830000000,245100000000.0,254500000000.0,115.9,127.15,0.3543,-4.769,-10.14,-38.23,-21.6,4.441,0.7723,0.853,0.853,245100000000.0,115.9,113.08
3207,1.00035,3060312313,0.0,-1,1,3060312379,3060312953,-1,0,158500000000.0,158500000000.0,112.001,4.971,98.08,1,0.1023,108.27,44.46172,49.127790000000005,40.018229999999996,-423.78,655.79,-315.96,10380000000.0,-15420000000.0,-19790000000.0,0.0169,604938767,604938767,3060312313,1872504,180,-1,604939351,604938944,6.3555,166830000000,169280000000,142840000000,119400000000,77553000000,3.2970099999999998,13.91,0.013859999999999999,0.70529,0.66052,3.7475199999999997,5.42408,-3.2334099999999997,0.6704100000000001,0.64787,3.4698,4.68595,-2.6071,0.5184,230500000000,60380000000,212300000000.0,260200000000.0,118.57,130.79,0.3784,-59.61,-40.38,-25.42,-13.93,0.0,0.6103,0.7959999999999999,0.7959999999999999,212300000000.0,118.57,124.72
3841,1.00035,3060312202,0.0,-1,1,3060312953,3060312953,-1,0,129400000000.0,129400000000.0,104.661,3.683,94.33,1,0.3063,102.63,44.323409999999996,49.57204,39.77355,435.13,-98.12,-676.52,22290000000.0,-5203000000.0,3407000000.0,0.02053,636418393,636418393,3060312202,1872393,180,-1,636418937,636418564,5.6390400000000005,131660000000,136710000000,120900000000,102770000000,65695000000,3.93854,3.35,0.016569999999999998,0.8114100000000001,0.66788,6.647930000000001,0.76539,-0.23437,0.78414,0.66093,5.71445,0.7311,0.7532399999999999,0.5218,196200000000,49610000000,175300000000.0,179600000000.0,109.48,122.62,0.3963,-14.31,-5.381,-13.06,-12.46,1.286,0.7363,0.772,0.7240000000000001,177500000000.0,111.29,108.63
3924,1.00035,3060312947,0.0,-1,1,3060312953,3060312953,-1,0,126100000000.0,126100000000.0,103.771,2.196,116.83,1,0.2463,125.33,44.84594,49.70196,39.800959999999996,372.56,766.86,227.65,26010000000.0,13650000000.0,-35600000000.0,0.042480000000000004,640528670,640528670,3060312947,1873138,180,-1,640529511,640528849,2.7989900000000003,170100000000,129210000000,119120000000,97998000000,68012000000,5.8827,5.51,0.0345,0.83855,0.77775,1.83485,2.10298,3.9752300000000003,0.9012100000000001,0.81161,0.7650399999999999,0.87923,3.82858,0.6302,257900000000,59560000000,766700000000.0,1300000000000.0,181.54,221.61,0.3124,19.08,-0.3631,-56.18,-70.46,0.0,0.6583,0.61,0.61,766700000000.0,181.54,214.03
3987,1.00035,3060313199,0.0,-1,1,3060312953,3060312953,-1,0,123900000000.0,123900000000.0,103.169,3.665,98.97,1,0.1743,98.93,45.75093,49.40938,39.72172,766.85,991.23,216.44,32530000000.0,-14230000000.0,14180000000.0,0.033839999999999995,643352880,643352880,3060313199,1873390,180,-1,643353262,643353046,6.02896,150470000000,128800000000,117220000000,102360000000,62288000000,2.48159,7.16,0.029419999999999998,0.9905700000000001,0.6743899999999999,4.83138,-4.59138,0.50139,0.82629,0.60383,6.04692,0.42094,1.42261,0.5882,192500000000,46750000000,145200000000.0,147600000000.0,104.67,116.69,0.3184,-19.08,-19.91,-10.72,-5.678999999999999,1.266,0.7124,0.85,0.85,145200000000.0,104.67,104.96
4403,1.00035,3060334005,0.0,-1,1,3060312953,3060312953,-1,0,110500000000.0,110500000000.0,99.32,6.671,92.09,1,0.3543,87.61,45.14412,49.15932,40.48146,277.63,526.29,729.3,12350000000.0,12590000000.0,-14480000000.0,0.021330000000000002,661961290,661961290,3060334005,1894196,180,-1,661961762,661961464,8.02473,126480000000,115170000000,99361000000,80415000000,43206000000,2.69162,4.22,0.021240000000000002,0.93384,0.79596,2.1058,-3.8129199999999996,4.9406099999999995,0.9437700000000001,0.6309100000000001,3.09112,-2.56775,4.03739,0.6332,142400000000,46340000000,134000000000.0,134700000000.0,94.12,96.03,0.3483,-4.769,-6.474,-11.56,-4.593,2.688,0.8204,0.835,0.835,134000000000.0,94.12,94.14
4589,1.00035,3060312205,0.0,-1,1,3060312953,3060312953,-1,0,105600000000.0,105600000000.0,97.828,9.228,81.57,1,0.7303,80.81,44.804959999999994,49.88623,40.13065,1047.37,-84.9,-1111.4,-33600000000.0,247600000.0,-12650000000.0,0.03525,669548292,669548292,3060312205,1872396,180,-1,669548830,669548451,10.527000000000001,108630000000,117620000000,85867000000,67331000000,33802000000,2.9182200000000003,6.1,0.036039999999999996,0.77513,0.56688,7.24408,3.40363,-3.5103699999999995,0.68623,0.53676,4.84946,4.33919,-2.2031400000000003,0.6008,117200000000,53430000000,111300000000.0,128800000000.0,83.25,96.81,0.7064,-23.85,-15.14,-11.36,1.042,14.31,0.8534,0.9490000000000001,0.9490000000000001,111300000000.0,83.25,80.84
4788,1.00035,3060313215,0.0,-1,1,3060312953,3060312953,-1,0,100600000000.0,100600000000.0,96.245,1.451,99.17,1,0.2943,100.61,45.35825,49.77813,39.681259999999995,400.92,1167.33,998.09,12070000000.0,-23400000000.0,3350000000.0,0.03739,677976089,677976089,3060313215,1873406,180,-1,677976360,677976266,4.1454699999999995,115030000000,101270000000,98406000000,90229000000,63651000000,4.04177,3.0,0.02891,0.87508,0.69488,1.9066,2.68425,4.893269999999999,0.9057299999999999,0.71953,3.06887,3.16172,3.0594900000000003,0.5660000000000001,189700000000,44430000000,118900000000.0,121200000000.0,107.01,118.72,0.2883,-42.92,-36.34,-9.37,-4.572,0.5065,0.7903,0.91,0.91,118900000000.0,107.01,105.59
5139,1.00035,3060313143,0.0,-1,1,3060312953,3060312953,-1,0,92680000000.0,92680000000.0,93.655,2.675,90.68,1,0.1563,107.05,45.42181,49.1814,39.484159999999996,285.55,504.59,-110.05,-8506000000.0,3121000000.0,-2823000000.0,0.01697,692203787,692203787,3060313143,1873334,180,-1,692204082,692203964,3.0051900000000002,95272000000,95408000000,84095000000,74418000000,59698000000,4.11143,6.18,0.01185,0.84949,0.8336,-1.73334,2.43701,4.30619,0.82789,0.8196700000000001,-0.73256,0.87685,4.59889,0.4826,188400000000,46070000000,135600000000.0,147100000000.0,120.81,133.71,0.2104,-9.777000000000001,-13.92,-15.16,-12.43,0.07792,0.6704,0.802,0.6759999999999999,146500000000.0,124.66,123.05
5319,1.00035,3060312780,0.0,-1,1,3060312953,3060312953,-1,0,88870000000.0,88870000000.0,92.352,4.771,89.1,1,0.3243,84.96,45.02245,48.99895,39.83084,-902.59,-175.29,223.06,-33810000000.0,8918000000.0,-22500000000.0,0.05513,699677162,699677162,3060312780,1872971,180,-1,699677515,699677333,6.31312,102360000000,92546000000,80552000000,67058000000,39254000000,2.70923,7.26,0.055670000000000004,0.75868,0.7560600000000001,-4.25991,5.07381,1.47489,0.8174,0.7417100000000001,-2.9294,4.74153,-0.31613,0.6628,119500000000,30530000000,105900000000.0,114900000000.0,84.91,99.05,0.3303,-9.538,1.068,-8.537,-6.352,1.8119999999999998,0.7244,0.865,0.6459999999999999,103700000000.0,87.22,89.28
5572,1.00035,3060334002,0.0,-1,1,3060312953,3060312953,-1,0,83960000000.0,83960000000.0,90.62,5.395,91.27,1,0.4983,84.34,45.4147,49.57113,40.50697,750.61,700.9,266.85,-1928000000.0,10730000000.0,-8324000000.0,0.0184,710043699,710043699,3060334002,1894193,180,-1,710044103,710043870,5.9243,106310000000,85731000000,77144000000,60925000000,33665000000,5.60457,7.75,0.02019,0.79745,0.7519399999999999,0.90791,-4.2922,4.4253,0.81282,0.7158,2.54678,-3.56166,2.78923,0.7122,110500000000,32570000000,113900000000.0,212100000000.0,92.27,119.35,0.4984,-6.438,-12.09,-14.43,-6.825,0.0,0.5504,0.8290000000000001,0.8290000000000001,113900000000.0,92.27,114.6
6145,1.00035,3060312989,0.0,-1,1,3060313002,3060312953,-1,0,75240000000.0,75240000000.0,87.366,1.869,93.7,1,0.1143,100.04,45.51121,49.22947,39.938990000000004,-543.93,34.35,-1007.54,1856000000.0,7388000000.0,272200000.0,0.01743,730702667,730702667,3060312989,1873180,180,-1,730703182,730702844,2.78717,87912000000,79052000000,70329000000,60516000000,46341000000,1.6321700000000001,7.64,0.01347,0.80078,0.70395,-2.0649900000000003,3.15961,-3.1971700000000003,0.90669,0.8237,-1.3078,2.72277,-2.84806,0.5862,151900000000,37350000000,166800000000.0,277500000000.0,116.76,151.96,0.2464,-16.22,-15.16,-13.84,-13.7,0.0,0.4803,0.61,0.45,264800000000.0,133.52,151.96
6201,1.00035,3060312929,0.0,-1,1,3060312953,3060312953,-1,0,74420000000.0,74420000000.0,87.048,1.383,107.37,1,0.1863,120.54,45.65372,49.605140000000006,39.96777,-212.47,-440.44,296.42,-1879000000.0,-4957000000.0,-4277000000.0,0.021419999999999998,732789174,732789174,3060312929,1873120,180,-1,732789651,732789346,1.55617,83414000000,75100000000,73464000000,72101000000,66513000000,1.25471,4.7,0.01226,0.9137,0.8193799999999999,1.11143,3.7634300000000005,-1.61643,0.95015,0.8513799999999999,0.86495,3.5566400000000002,-1.75154,0.507,246100000000,53560000000,395300000000.0,404900000000.0,162.35,177.49,0.2883,16.22,6.102,-8.288,-10.12,0.0,0.4264,0.462,0.462,395300000000.0,162.35,162.39
6493,1.00035,3060312228,0.0,-1,1,3060312953,3060312953,-1,0,70470000000.0,70470000000.0,85.479,1.647,91.29,1,0.6463,93.72,44.84956,49.57866,39.66701,65.15,-139.88,1167.65,-5306000000.0,5448000000.0,-6396000000.0,0.02417,743417042,743417042,3060312228,1872419,180,-1,743417268,743417218,3.13961,78234000000,71829000000,68285000000,62015000000,43479000000,1.5659100000000001,4.26,0.01959,0.9424799999999999,0.7869,-0.18999000000000002,-3.1459099999999998,3.78231,0.89633,0.76036,-0.00293,4.43849,-1.13537,0.6084,132800000000,31890000000,76460000000.0,95130000000.0,89.47,97.18,0.3244,-12.88,-11.06,-2.511,-2.698,1.274,0.6764,0.9159999999999999,0.556,77830000000.0,92.39,88.95
6647,1.00035,3060313255,0.0,-1,1,3060312953,3060312953,-1,0,68690000000.0,68690000000.0,84.756,1.505,100.49,1,0.2163,85.92,45.24139,49.54738,39.91016,1438.62,502.26,850.26,-4217000000.0,2771000000.0,15890000000.0,0.028630000000000003,748441063,748441063,3060313255,1873446,180,-1,748441499,748441232,4.0585,104540000000,68830000000,67467000000,64060000000,40617000000,1.4226299999999998,8.07,0.0343,0.7126,0.60621,4.47484,4.06902,5.58921,0.76525,0.61805,2.87855,4.1644,5.28547,0.8066,127900000000,26990000000,98820000000.0,118000000000.0,84.81,99.68,0.4324,-42.45,-29.25,-14.2,-8.745,0.0,0.6343,0.9129999999999999,0.9129999999999999,98820000000.0,84.81,90.52
7028,1.00035,3060313150,0.0,-1,1,3060312953,3060312953,-1,0,64200000000.0,64200000000.0,82.864,0.959,89.58,1,0.1623,105.78,45.21906,49.08038,39.58638,116.95,43.47,102.91,688800000.0,-5807000000.0,1138000000.0,0.02079,762070303,762070303,3060313150,1873341,180,-1,762070729,762070478,1.88642,80415000000,65150000000,60652000000,54791000000,44569000000,1.0624200000000001,2.8,0.01371,0.96544,0.88435,0.65405,3.26598,2.30765,0.94075,0.8613299999999999,1.8044799999999999,2.00357,-2.5958200000000002,0.5088,161300000000,36120000000,83140000000.0,150500000000.0,109.76,124.09,0.2464,-16.22,-10.03,-7.337999999999999,-4.67,0.0,0.5163,0.778,0.516,150500000000.0,115.57,115.57
7112,1.00035,3060312733,0.0,-1,1,3060312953,3060312953,-1,0,63380000000.0,63380000000.0,82.511,4.009,72.99,1,0.9193,76.85,45.223009999999995,49.2314,39.35307,-137.25,-292.34,830.18,2225000000.0,-90360000.0,-6575000000.0,0.01871,764726299,764726299,3060312733,1872924,180,-1,764726562,764726472,5.37867,67467000000,66649000000,56563000000,47431000000,27396000000,1.18446,5.08,0.01633,0.8746700000000001,0.7377,-2.2574,0.16839,5.1146400000000005,0.82089,0.72039,3.46769,1.34857,-2.98101,0.5514,87520000000,21530000000,66100000000.0,66240000000.0,78.86,92.4,0.2763,-12.88,-5.13,-1.087,0.3738,1.169,0.8803,0.925,0.925,66100000000.0,78.86,76.84
7359,1.00035,3060312993,0.0,-1,1,3060312953,3060312953,-1,0,61200000000.0,61200000000.0,81.554,1.183,82.6,1,0.1083,95.09,45.42673,48.80453,40.15981,-258.19,164.78,-780.68,-6427000000.0,182000000.0,-1251000000.0,0.02419,771989619,771989619,3060312993,1873184,180,-1,771989816,771989795,2.45633,62833000000,64332000000,58744000000,55200000000,42797000000,2.49304,9.02,0.01633,0.88259,0.8342,1.11659,3.90763,-1.9077099999999998,0.89054,0.8357600000000001,1.67432,3.2986,-2.08352,0.4938,139900000000,33940000000,65420000000.0,90770000000.0,97.06,108.28,0.2044,-3.1,-1.3,-2.174,-0.7291,0.0,0.4803,0.895,0.895,65420000000.0,97.06,97.71
7474,1.00035,3060312984,0.0,-1,1,3060312953,3060312953,-1,0,59970000000.0,59970000000.0,81.005,1.152,115.11,1,0.1323,103.4,45.25546,49.68565,39.88,-1797.31,851.76,-586.33,4923000000.0,1935000000.0,1610000000.0,0.01787,776199383,776199383,3060312984,1873175,180,-1,776199650,776199556,1.84455,91728000000,59971000000,59971000000,59834000000,52474000000,2.07023,10.37,0.01426,0.7411300000000001,0.59943,4.13725,-1.39913,0.32635,0.7974899999999999,0.66297,3.79209,-1.00221,0.36463,0.7274,174500000000,39250000000,92140000000.0,97180000000.0,102.07,109.75,0.2643,-221.1,-150.5,-16.44,-8.001,0.0,0.5103,0.91,0.91,92140000000.0,102.07,104.26
8057,1.00035,3060312090,0.0,-1,1,3060313200,3060312953,-1,0,55060000000.0,55060000000.0,78.733,0.911,87.13,1,0.6103,94.76,45.102540000000005,49.42313,39.564820000000005,-904.19,-4.33,-76.55,-1923000000.0,2867000000.0,-2425000000.0,0.01819,794455677,794455677,3060312090,1872281,180,-1,794456018,794455772,2.14712,63651000000,55064000000,53837000000,51384000000,42116000000,1.00488,6.01,0.01254,0.9679700000000001,0.87389,3.30384,-0.41089,-2.9539999999999997,0.9304600000000001,0.8992399999999999,3.0289599999999997,0.23285999999999998,3.00966,0.5454,135500000000,31890000000,72240000000.0,269100000000.0,97.08,130.63,0.6103,16.22,-4.6339999999999995,-6.865,-5.888,0.0,0.6403,0.826,0.61,131500000000.0,130.63,119.22
8122,1.00035,3060312410,0.0,-1,1,3060312366,3060312953,-1,0,54660000000.0,54660000000.0,78.537,4.987,66.68,1,0.4263,69.92,44.52302,49.32398,39.58018,960.47,353.32,501.64,-3374000000.0,3380000000.0,1108000000.0,0.01602,796084038,796084038,3060312410,1872601,180,-1,796084354,796084191,6.11169,57108000000,56836000000,48658000000,39799000000,21671000000,2.53819,3.59,0.014759999999999999,0.6868,0.65484,5.4738,4.20375,1.7503400000000002,0.7017899999999999,0.6425,4.8256,3.01395,1.18335,0.5602,71450000000,21670000000,55200000000.0,55740000000.0,70.94,79.35,0.3363,-6.438,-4.0,0.9527,1.054,1.219,0.9823,0.973,0.396,34890000000.0,68.08,70.74
8123,1.00035,3060312940,0.0,-1,1,3060312953,3060312953,-1,0,54660000000.0,54660000000.0,78.537,0.56,85.36,1,0.3663,101.63,44.88803,49.0773,39.3895,-614.8,805.73,-661.94,1784000000.0,-410600000.0,2947000000.0,0.016909999999999998,796084355,796084355,3060312940,1873131,180,-1,796084633,796084523,1.71625,56836000000,56154000000,52065000000,49476000000,43070000000,0.9802200000000001,5.84,0.010440000000000001,0.91864,0.81133,0.05409,0.56296,4.06442,0.8952600000000001,0.81109,-0.69484,0.9679200000000001,3.7263900000000003,0.4826,145300000000,33800000000,86140000000.0,147900000000.0,107.09,130.99,0.2643,0.0,-1.03,-4.956,-6.497999999999999,0.0,0.4083,0.6579999999999999,0.5379999999999999,97450000000.0,106.43,121.3
9125,1.00035,3060312961,0.0,-1,1,3060312953,3060312953,-1,0,47700000000.0,47700000000.0,75.056,4.93,61.75,1,0.1383,66.53,45.60902,49.01115,39.69096,-966.02,-71.97,-203.67,-5168000000.0,8162000000.0,-4424000000.0,0.04528,826621468,826621468,3060312961,1873152,180,-1,826621694,826621640,5.9456,49067000000,53020000000,41843000000,33393000000,17310000000,3.4302300000000003,2.75,0.04013,0.87098,0.7558199999999999,-1.48246,5.2136,0.5070899999999999,0.8456,0.74564,-0.14478,4.43093,0.46121999999999996,0.5226,59410000000,18810000000,54380000000.0,55340000000.0,67.07,76.08,0.3963,-22.89,-12.83,-3.469,-0.8877,0.3448,0.8743,0.9159999999999999,0.9159999999999999,54380000000.0,67.07,68.0
9190,1.00035,3060312907,0.0,-1,1,3060312953,3060312953,-1,0,47300000000.0,47300000000.0,74.841,1.373,78.74,1,0.1563,90.77,45.572390000000006,49.15983,39.78823,218.93,-228.13,100.24,1097000000.0,-2681000000.0,655000000.0,0.015780000000000002,828607601,828607601,3060312907,1873098,180,-1,828608023,828607774,1.9926400000000002,62015000000,47295000000,46205000000,40071000000,28895000000,2.20392,2.77,0.01138,0.82031,0.70519,-2.17447,4.30122,-0.05396,0.88151,0.76452,-1.7267599999999999,3.7493300000000005,-0.50948,0.537,104900000000,24260000000,71280000000.0,250900000000.0,102.06,131.15,0.3064,0.0,-0.1641,-11.48,-8.857000000000001,0.0,0.3903,0.8109999999999999,0.586,182900000000.0,119.26,131.15
9274,1.00035,3060312998,0.0,-1,1,3060313002,3060312953,-1,0,46750000000.0,46750000000.0,74.552,1.535,77.84,1,0.7723,94.63,45.744659999999996,49.284279999999995,40.081759999999996,-350.94,59.02,-1202.21,-4731000.0,3723000000.0,-133600000.0,0.022940000000000002,831316189,831316189,3060312998,1873189,180,-1,831316598,831316367,1.72685,54791000000,47840000000,45796000000,43070000000,33120000000,1.9268299999999998,8.4,0.01455,0.8972700000000001,0.76536,0.30689,2.56888,3.28305,0.9015,0.74273,0.10543,1.23217,3.74939,0.4746,120100000000,26580000000,59700000000.0,101400000000.0,93.32,115.04,0.2344,-3.338,0.6982,-1.4969999999999999,-2.094,0.0,0.4683,0.598,0.45,100300000000.0,102.04,106.05
9375,1.00035,3060313234,0.0,-1,1,3060313002,3060312953,-1,0,46210000000.0,46210000000.0,74.261,4.182,67.61,1,0.1083,73.4,45.79827,49.31863,40.151740000000004,344.88,724.82,705.82,-3672000000.0,-3318000000.0,736400000.0,0.02292,834050175,834050175,3060313234,1873425,180,-1,834050431,834050351,3.88812,51384000000,49340000000,42388000000,33938000000,21944000000,2.6859900000000003,10.32,0.01993,0.83793,0.73892,-2.63426,4.34914,-0.6460899999999999,0.91612,0.8430200000000001,-1.60409,3.60244,-1.4322700000000002,0.5662,65980000000,18810000000,58470000000.0,63240000000.0,72.38,82.37,0.3244,0.0,-8.363999999999999,-5.638999999999999,-3.02,0.0,0.6403,0.826,0.826,58470000000.0,72.38,76.01
798,1.00035,3058440531,0.0,-1,1,3058440575,3058440575,-1,0,721600000000.0,721600000000.0,185.619,4.718,175.57,1,0.3603,188.24,21.95855,13.37694,9.918439999999999,90.88,649.85,-588.58,226000000000.0,136400000000.0,342600000000.0,0.02313,416859515,416859515,3058440531,722,180,-1,416863094,416859693,8.87764,756310000000,745680000000,687350000000,628060000000,418840000000,3.3090300000000004,8.48,0.01766,0.77587,0.72322,-2.96026,10.0911,-1.7015099999999999,0.7475,0.69936,-3.12506,9.34365,-0.37164,0.5186,1249000000000,301800000000,744000000000.0,2560000000000.0,188.76,284.58,0.3423,-64.38,-32.72,-38.7,-193.6,0.0,0.4444,0.9309999999999999,0.628,2184000000000.0,249.92,270.86
911,1.00035,3058440128,0.0,-1,1,3058440575,3058440575,-1,0,634600000000.0,634600000000.0,177.841,24.128,142.81,1,0.6643,140.59,21.2885,13.83655,9.89983,825.28,681.65,-523.56,1844000000000.0,-58160000000.0,310700000000.0,0.09097000000000001,430601180,430601180,3058440128,319,180,-1,430602236,430601352,23.7667,654230000000,686660000000,535100000000,363780000000,180050000000,15.8515,20.37,0.09461,0.83515,0.6288100000000001,1.71202,11.1563,-3.71573,0.77735,0.57503,0.12387000000000001,6.26401,-6.02463,0.5982,683100000000,403200000000,657800000000.0,667900000000.0,137.77,147.41,0.5864,-38.15,-41.87,7.202999999999999,5.136,13.21,0.9043,0.958,0.958,657800000000.0,137.77,140.63
1039,1.00035,3058440366,0.0,-1,1,3058440575,3058440575,-1,0,548600000000.0,548600000000.0,169.414,17.476,151.96,1,0.9193,140.5,21.623079999999998,14.022570000000002,9.9666,772.94,-616.11,-595.75,28850000000.0,329000000000.0,-965700000000.0,0.05825,446589923,446589923,3058440366,557,180,-1,446591531,446590096,17.8931,605570000000,577080000000,443240000000,347420000000,179780000000,18.316,5.77,0.06579,0.7583,0.65803,-3.9546300000000003,3.3280300000000005,11.1974,0.86554,0.7716,2.04972,0.04715,8.788960000000001,0.6766,604400000000,302900000000,573800000000.0,590600000000.0,143.67,159.96,0.4264,-143.1,-122.9,-13.16,25.11,21.19,0.9043,0.937,0.937,573800000000.0,143.67,142.39
