,#scale(0),id(1),desc_scale(2),desc_id(3),num_prog(4),pid(5),upid(6),desc_pid(7),phantom(8),sam_mvir(9),mvir(10),rvir(11),rs(12),vrms(13),mmp?(14),scale_of_last_MM(15),vmax(16),x(17),y(18),z(19),vx(20),vy(21),vz(22),Jx(23),Jy(24),Jz(25),Spin(26),Breadth_first_ID(27),Depth_first_ID(28),Tree_root_ID(29),Orig_halo_ID(30),Snap_num(31),Next_coprogenitor_depthfirst_ID(32),Last_progenitor_depthfirst_ID(33),Last_mainleaf_depthfirst_ID(34),Rs_Klypin(35),Mvir_all(36),M200b(37),M200c(38),M500c(39),M2500c(40),Xoff(41),Voff(42),Spin_Bullock(43),b_to_a(44),c_to_a(45),A[x](46),A[y](47),A[z](48),b_to_a(500c)(49),c_to_a(500c)(50),A[x](500c)(51),A[y](500c)(52),A[z](500c)(53),T/|U|(54),M_pe_Behroozi(55),M_pe_Diemer(56),Macc(57),Mpeak(58),Vacc(59),Vpeak(60),Halfmass_Scale(61),Acc_Rate_Inst(62),Acc_Rate_100Myr(63),Acc_Rate_1*Tdyn(64),Acc_Rate_2*Tdyn(65),Acc_Rate_Mpeak(66),Mpeak_Scale(67),Acc_Scale(68),First_Acc_Scale(69),First_Acc_Mvir(70),First_Acc_Vmax(71),Vmax@Mpeak(72)
113,1.00035,3060078110,0.0,-1,1,-1,-1,-1,0,5628330000000.0,5441000000000.0,363.992,84.47,274.22,1,0.1863,266.23,47.620940000000004,23.62292,13.00878,-76.53,158.79,196.08,7409000000000.0,3718000000000.0,8590000000000.0,0.01535,230698713,230698713,3060078110,1638301,180,-1,230704177,230698886,79.3162,5467600000000,6072800000000,4152400000000,2754000000000,993060000000,11.7495,31.61,0.01681,0.69682,0.51658,-8.0388,-0.68747,24.9448,0.63284,0.46065,-5.6906099999999995,-0.52452,17.6778,0.583,5464000000000,5148000000000,5441000000000.0,5630000000000.0,266.23,319.36,0.6764,-429.2,-593.5,49.4,511.4,608.4,0.9704,1.0,1.0,5441000000000.0,266.23,273.44
114,1.00035,3060103661,0.0,-1,1,-1,-1,-1,0,5450670000000.0,5422000000000.0,363.572,52.327,285.73,1,0.5923,277.73,45.20172,15.0848,30.02082,-138.21,70.57,-170.18,-30090000000000.0,-24770000000000.0,49350000000000.0,0.08867,231024520,231024520,3060103661,1663852,180,-1,231032696,231024698,58.8745,5426800000000,6180000000000,4545600000000,3123800000000,1393200000000,3.80225,11.26,0.08904,0.79689,0.6414,18.6322,7.9969399999999995,2.3613,0.66247,0.56313,12.7769,8.87457,0.22285,0.5634,5852000000000,3737000000000,5422000000000.0,5453000000000.0,277.73,322.74,0.5624,-143.1,-185.8,175.5,300.7,250.5,0.9794,1.0,1.0,5422000000000.0,277.73,281.72
115,1.00035,3060103442,0.0,-1,1,-1,-1,-1,0,5370000000000.0,5370000000000.0,362.398,48.304,298.99,1,0.2023,284.93,44.88967,13.85244,32.44014,10.47,131.07,-94.49,-8532000000000.0,-13610000000000.0,3354000000000.0,0.02213,231880091,231880091,3060103442,1663633,180,-1,231887049,231880269,49.8436,5457500000000,6713400000000,4256400000000,3228500000000,1489900000000,15.7168,22.84,0.02362,0.90405,0.56288,11.7445,-2.79527,16.3231,0.95355,0.5392100000000001,14.9404,0.03246,4.70734,0.6166,5651000000000,3464000000000,5370000000000.0,5370000000000.0,284.93,307.92,0.4683,476.9,200.9,22.45,272.6,226.0,1.0,1.0,1.0,5370000000000.0,284.93,284.93
116,1.00035,3058454999,0.0,-1,1,-1,-1,-1,0,5362670000000.0,5362000000000.0,362.227,41.528,298.91,1,0.5223,295.22,10.535110000000001,30.352990000000002,13.621789999999999,-270.11,-26.92,322.25,-28930000000000.0,-805300000000.0,-33430000000000.0,0.06389,231975260,231975260,3058454999,15190,180,-1,231982002,231975437,41.5279,5379800000000,6016600000000,4514400000000,3401400000000,1645800000000,15.5074,27.19,0.06377999999999999,0.81045,0.56133,-3.09717,21.5197,-1.02088,0.6718,0.53965,-3.0642,17.0982,-0.5928899999999999,0.5846,5881000000000,3199000000000,5362000000000.0,5365000000000.0,295.22,314.66,0.5283,143.1,117.6,184.5,226.6,188.2,0.9674,1.0,1.0,5362000000000.0,295.22,294.91
117,1.00035,3060287134,0.0,-1,1,-1,-1,-1,0,5286000000000.0,5286000000000.0,360.506,50.237,288.04,1,0.4323,287.05,47.83319,39.228359999999995,11.67971,81.7,35.44,-395.15,11090000000000.0,17490000000000.0,-10410000000000.0,0.03361,233129172,233129172,3060287134,1847325,180,-1,233134380,233129350,46.405,5359200000000,5926200000000,4339000000000,3043200000000,1525600000000,5.39064,28.47,0.03424,0.8273,0.70373,12.3938,-4.48827,11.3744,0.72716,0.64432,11.0258,-0.29334,7.796360000000001,0.5832,5531000000000,3429000000000,5286000000000.0,5286000000000.0,287.05,324.18,0.4264,238.5,210.5,224.8,178.8,257.9,1.0,1.0,1.0,5286000000000.0,287.05,287.05
118,1.00035,3058660349,0.0,-1,1,-1,-1,-1,0,5268000000000.0,5268000000000.0,360.1,64.664,290.26,1,0.5103,270.56,17.544539999999998,38.648920000000004,15.10987,-16.75,117.61,-207.34,-11740000000000.0,8397000000000.0,-4922000000000.0,0.02062,233414056,233414056,3058660349,220540,180,-1,233418636,233414234,64.6892,5268400000000,6136400000000,4224300000000,2887600000000,1209400000000,7.98663,50.03,0.02266,0.84691,0.63968,-9.64003,12.0766,-8.84252,0.8388899999999999,0.5892,-5.4097,10.6429,-4.709309999999999,0.6194,5390000000000,4175000000000,5268000000000.0,5268000000000.0,270.56,285.08,0.5323,143.1,78.56,371.9,383.4,281.7,1.0,1.0,1.0,5268000000000.0,270.56,270.56
119,1.00035,3060103741,0.0,-1,1,-1,-1,-1,0,5260000000000.0,5260000000000.0,359.913,35.215,300.38,1,0.3183,306.11,31.225109999999997,32.13066,26.510009999999998,-2.2,20.42,-281.56,3144000000000.0,-5518000000000.0,-10170000000000.0,0.01867,233574926,233574926,3060103741,1663932,180,-1,233582387,233575101,33.9429,5260400000000,5759800000000,4461300000000,3296800000000,1845600000000,1.68041,9.28,0.01785,0.63352,0.5455,10.8824,13.8542,-8.88916,0.59019,0.52494,8.490689999999999,11.2392,-6.810010000000001,0.5714,5733000000000,2774000000000,5260000000000.0,5260000000000.0,306.11,329.77,0.3903,214.6,255.8,254.2,178.2,210.8,1.0,1.0,1.0,5260000000000.0,306.11,306.11
120,1.00035,3060300246,0.0,-1,1,-1,-1,-1,0,5241000000000.0,5241000000000.0,359.477,55.705,281.99,1,0.4623,274.25,40.5265,47.62324,26.83835,-213.88,-157.9,-23.26,19200000000000.0,-15570000000000.0,2462000000000.0,0.03667,233852247,233852247,3060300246,1860437,180,-1,233857445,233852420,58.6623,5268000000000,5750600000000,4337200000000,2938200000000,1317900000000,24.1974,17.18,0.03723,0.70875,0.59767,14.1539,-12.9225,6.714580000000001,0.57044,0.55113,-9.43564,9.45006,-6.983639999999999,0.5688,5562000000000,3705000000000,5241000000000.0,5241000000000.0,274.25,292.64,0.4623,23.85,108.1,175.5,315.3,292.4,1.0,1.0,1.0,5241000000000.0,274.25,274.25
121,1.00035,3058477867,0.0,-1,1,-1,-1,-1,0,5179000000000.0,5179000000000.0,358.06,36.484,296.17,1,0.0963,301.18,3.8939699999999995,11.534839999999999,45.18319,-212.08,228.65,-149.13,788100000000.0,-9179000000000.0,7633000000000.0,0.01955,234967645,234967645,3058477867,38058,180,-1,234974350,234967823,35.4652,5179400000000,5653200000000,4436200000000,3296100000000,1741100000000,9.521889999999999,4.73,0.01829,0.5955600000000001,0.47433000000000003,0.60873,12.4216,13.6112,0.5774600000000001,0.48246999999999995,0.36422,9.53784,10.4543,0.5542,5754000000000,2796000000000,5179000000000.0,5179000000000.0,301.18,331.28,0.4324,71.54,128.1,136.6,141.4,122.9,1.0,1.0,1.0,5179000000000.0,301.18,301.18
122,1.00035,3058465237,0.0,-1,3,-1,-1,-1,0,5171000000000.0,5171000000000.0,357.859,51.471,284.82,1,0.3063,281.97,4.76472,29.05723,26.74979,335.53,302.74,-499.98,-1106000000000.0,-6710000000000.0,6774000000000.0,0.014419999999999999,235064144,235064144,3058465237,25428,180,-1,235071376,235064321,48.6635,5200100000000,5841300000000,4429900000000,3286100000000,1286800000000,10.3983,22.12,0.014709999999999999,0.78493,0.63361,7.0413,-10.8763,18.4407,0.66263,0.56287,7.0909699999999996,-8.57049,13.6135,0.5782,5793000000000,3713000000000,5171000000000.0,5171000000000.0,281.97,311.32,0.5504,166.9,226.7,83.24,57.23,108.9,1.0,1.0,1.0,5171000000000.0,281.97,281.97
123,1.00035,3060103895,0.0,-1,1,-1,-1,-1,0,5139000000000.0,5139000000000.0,357.134,28.579,306.93,1,0.2763,315.78,33.62877,32.270959999999995,33.94815,-28.64,175.53,-288.31,5030000000000.0,-9328000000000.0,11150000000000.0,0.02572,235550646,235550646,3060103895,1664086,180,-1,235557198,235550824,28.5789,5139200000000,5666000000000,4408300000000,3480200000000,2003300000000,3.4076400000000002,7.72,0.023819999999999997,0.61261,0.58498,16.7819,-6.49932,-5.72058,0.5564100000000001,0.53666,14.347999999999999,-4.66371,-4.85732,0.5692,6177000000000,2487000000000,5139000000000.0,5139000000000.0,315.78,332.96,0.3543,166.9,142.9,129.6,182.7,210.4,1.0,1.0,1.0,5139000000000.0,315.78,315.78
124,1.00035,3058672833,0.0,-1,1,-1,-1,-1,0,5072000000000.0,5072000000000.0,355.571,59.138,303.92,1,0.4383,275.04,16.49646,46.51129,32.22511,-141.48,82.32,-56.0,14340000000000.0,-9600000000000.0,-11000000000000.0,0.02625,236661714,236661714,3058672833,233024,180,-1,236666924,236661890,53.5144,5151300000000,6673400000000,3991500000000,2896300000000,1169700000000,17.21,61.04,0.03238,0.75557,0.57818,13.9423,13.5336,4.47248,0.66306,0.49415,8.686860000000001,12.7045,2.74389,0.7006,6306000000000,3732000000000,5072000000000.0,5072000000000.0,275.04,285.37,0.5163,810.8,695.4,516.0,402.5,394.9,1.0,1.0,1.0,5072000000000.0,275.04,275.04
125,1.00035,3058660503,0.0,-1,1,-1,-1,-1,0,5033670000000.0,5021000000000.0,354.382,49.81,295.98,1,0.5803,282.12,22.57035,41.14755,10.563139999999999,-176.86,201.78,42.23,32020000000000.0,12460000000000.0,21630000000000.0,0.059,237474582,237474582,3058660503,220694,180,-1,237480316,237474759,45.6592,5182100000000,6254800000000,4014500000000,2913500000000,1462500000000,17.2392,70.19,0.06533,0.97288,0.73033,-8.024469999999999,6.5412099999999995,16.2998,0.7014,0.5433899999999999,12.8242,-6.87984,-6.846089999999999,0.6402,5196000000000,3282000000000,5021000000000.0,5040000000000.0,282.12,282.12,0.5744,238.5,66.19,213.9,194.7,201.8,0.9584,1.0,1.0,5021000000000.0,282.12,271.5
126,1.00035,3060300069,0.0,-1,1,-1,-1,-1,0,4998000000000.0,4998000000000.0,353.84,34.993,290.37,1,0.1023,302.37,40.89435,41.8728,16.438489999999998,-319.97,89.16,-287.64,17160000000000.0,7407000000000.0,-9965000000000.0,0.03646,237845059,237845059,3060300069,1860260,180,-1,237850193,237845237,32.6908,5175100000000,5431000000000,4206300000000,3043100000000,1707000000000,9.4267,11.35,0.03435,0.8789799999999999,0.6432,-7.62914,9.17158,11.9383,0.97044,0.6584899999999999,-6.82293,6.5187800000000005,8.518510000000001,0.556,5370000000000,2588000000000,4998000000000.0,4998000000000.0,302.37,318.17,0.4324,190.8,197.2,315.0,234.4,170.6,1.0,1.0,1.0,4998000000000.0,302.37,302.37
127,1.00035,3058649405,0.0,-1,1,-1,-1,-1,0,5166330000000.0,4995000000000.0,353.762,44.577,285.46,1,0.5743,284.66,16.425179999999997,41.9681,7.587619999999999,18.16,209.16,175.54,-5122000000000.0,19090000000000.0,8499000000000.0,0.03472,237898652,237898652,3058649405,209596,180,-1,237904240,237898830,43.1813,5000600000000,5590500000000,3882000000000,2910600000000,1464800000000,19.1695,16.45,0.03493,0.74531,0.56263,11.481,-7.88001,11.5389,0.7106100000000001,0.52398,7.758319999999999,-5.92192,9.96867,0.5786,5129000000000,2996000000000,4995000000000.0,5168000000000.0,284.66,318.54,0.5744,71.54,67.11,-65.83,196.2,326.7,0.9043,1.0,1.0,4995000000000.0,284.66,277.53
128,1.00035,3058649354,0.0,-1,2,-1,-1,-1,0,4950000000000.0,4950000000000.0,352.697,35.453,317.18,1,0.3183,300.91,25.22018,35.28917,3.78013,156.22,182.51,374.54,1434000000000.0,-29400000000000.0,-14250000000000.0,0.04929,238528334,238528334,3058649354,209545,180,-1,238534561,238528507,32.8146,4962400000000,5394000000000,4311100000000,3420200000000,1745800000000,9.93339,71.99,0.05389,0.78899,0.5493100000000001,-12.0512,-2.60941,20.6188,0.77527,0.5395800000000001,-11.4516,-2.63518,15.530999999999999,0.6692,5950000000000,2864000000000,4950000000000.0,4950000000000.0,300.91,300.91,0.5624,190.8,184.3,514.4,234.3,266.3,1.0,1.0,1.0,4950000000000.0,300.91,300.91
129,1.00035,3058465334,0.0,-1,1,-1,-1,-1,0,4910000000000.0,4910000000000.0,351.733,39.331,300.16,1,0.5503,286.24,27.90806,23.68114,24.160320000000002,-128.27,184.14,-321.79,4305000000000.0,108800000000.0,-4471000000000.0,0.01007,239223159,239223159,3058465334,25525,180,-1,239229154,239223337,40.6183,4911200000000,5396400000000,4301700000000,3090100000000,1499400000000,14.3669,21.47,0.01037,0.8322299999999999,0.58941,2.92334,13.2871,13.1583,0.75132,0.51403,3.77969,9.380360000000001,11.2637,0.616,5484000000000,2848000000000,4910000000000.0,4910000000000.0,286.24,336.0,0.5444,214.6,192.9,314.1,269.6,132.5,1.0,1.0,1.0,4910000000000.0,286.24,286.24
130,1.00035,3060078063,0.0,-1,1,-1,-1,-1,0,4878000000000.0,4878000000000.0,350.977,80.817,259.59,1,0.3963,253.53,40.051809999999996,11.2639,12.07718,-85.72,275.91,-87.54,-14950000000000.0,7405000000000.0,1010000000000.0,0.025509999999999998,239706102,239706102,3060078063,1638254,180,-1,239711397,239706280,85.0567,4931900000000,5456700000000,3476100000000,2323600000000,973020000000,21.9887,42.55,0.02823,0.5232399999999999,0.32227,22.8146,22.3088,5.7554300000000005,0.6178100000000001,0.37362,13.4822,14.9314,5.90559,0.5854,4900000000000,4580000000000,4878000000000.0,4878000000000.0,253.53,292.02,0.5163,453.1,615.9,437.2,301.3,136.2,1.0,1.0,1.0,4878000000000.0,253.53,253.53
131,1.00035,3058659810,0.0,-1,1,3058659805,3058659805,-1,0,4869000000000.0,4869000000000.0,350.761,33.684,282.49,1,0.6703,302.13,17.69874,47.62153,10.94973,43.15,-3.51,3.97,19990000000000.0,-2976000000000.0,-6824000000000.0,0.039080000000000004,239883248,239883248,3058659810,220001,180,-1,239893079,239883421,31.314,4897300000000,5436200000000,3975000000000,2913500000000,1704300000000,20.3944,19.51,0.03613,0.87434,0.52545,3.3423,14.0241,11.6645,0.84525,0.52028,4.29795,8.244819999999999,10.9364,0.536,5227000000000,2474000000000,7454000000000.0,9462000000000.0,334.06,351.23,0.6643,1622.0,87.19,-1621.0,-605.6,993.1,0.8833,0.784,0.784,7454000000000.0,334.06,350.67
132,1.00035,3060091786,0.0,-1,4,-1,-1,-1,0,4814000000000.0,4814000000000.0,349.433,41.818,283.35,1,0.2463,282.15,45.229040000000005,12.4086,14.58659,-187.48,419.58,-265.28,-14330000000000.0,-6302000000000.0,8318000000000.0,0.03045,240845084,240845084,3060091786,1651977,180,-1,240851552,240845262,41.9222,4826800000000,5210000000000,4060600000000,2759700000000,1470000000000,20.6051,27.57,0.0306,0.89135,0.77605,-6.277340000000001,4.06706,17.0871,0.89085,0.6583,-3.0461099999999997,-3.21939,13.6506,0.5812,5189000000000,2751000000000,4814000000000.0,4814000000000.0,282.15,309.41,0.3903,476.9,385.8,353.4,199.9,210.0,1.0,1.0,1.0,4814000000000.0,282.15,282.15
133,1.00035,3058477909,0.0,-1,1,-1,-1,-1,0,4777000000000.0,4777000000000.0,348.541,47.123,280.37,1,0.5283,276.54,11.44448,31.71282,44.34772,-98.09,-36.55,-442.09,-11910000000000.0,-23600000000000.0,-42350000000000.0,0.08457,241398447,241398447,3058477909,38100,180,-1,241404867,241398625,45.6987,4778200000000,5174100000000,3716400000000,2795900000000,1344200000000,11.4612,11.12,0.08731,0.74731,0.67611,-1.8597299999999999,20.0325,-1.7566,0.73037,0.66475,-0.17997,15.4852,-0.66914,0.5898,4907000000000,3050000000000,4777000000000.0,4777000000000.0,276.54,318.52,0.5223,71.54,102.9,307.1,214.9,150.2,1.0,1.0,1.0,4777000000000.0,276.54,276.54
134,1.00035,3058442586,0.0,-1,1,-1,-1,-1,0,5102640000000.0,4758000000000.0,348.073,39.706,284.76,1,0.5923,287.11,30.01513,17.59807,8.467889999999999,-274.2,-44.37,-63.32,19990000000000.0,20720000000000.0,-114500000000.0,0.05127,241765755,241765755,3058442586,2777,180,-1,241772107,241765920,37.7016,4776500000000,5252100000000,4024700000000,2989500000000,1550700000000,9.59323,19.14,0.0507,0.8330299999999999,0.66972,18.1904,6.7571,-1.9158,0.72638,0.53998,14.0999,7.21105,-1.9053400000000003,0.5774,5264000000000,2788000000000,4758000000000.0,5093000000000.0,287.11,333.75,0.5744,286.2,358.7,351.9,114.4,7.013,0.6824,1.0,1.0,4758000000000.0,287.11,309.22
135,1.00035,3058464940,0.0,-1,2,-1,-1,-1,0,5033040000000.0,4755000000000.0,347.993,44.112,279.39,1,0.3603,279.96,5.64281,28.334390000000003,24.16698,30.91,-24.88,-334.38,3617000000000.0,8328000000000.0,-8191000000000.0,0.02189,241840500,241840500,3058464940,25131,180,-1,241847690,241840678,42.5183,4762500000000,5316400000000,3958900000000,2949300000000,1350400000000,9.09928,7.61,0.02155,0.9435600000000001,0.8389700000000001,1.21215,12.8418,11.4834,0.8648299999999999,0.6804399999999999,-2.99937,8.74168,10.6867,0.5658,5102000000000,3009000000000,4755000000000.0,5029000000000.0,279.96,295.96,0.4984,238.5,192.0,118.1,5.824,5.843999999999999,0.6764,1.0,1.0,4755000000000.0,279.96,285.14
136,1.00035,3058477678,0.0,-1,1,-1,-1,-1,0,4713000000000.0,4713000000000.0,346.986,183.033,280.2,1,0.8203,241.69,4.81363,12.81883,46.626090000000005,-319.7,103.97,-113.39,-12280000000000.0,-18870000000000.0,-19570000000000.0,0.034460000000000005,242604984,242604984,3058477678,37869,180,-1,242609017,242605163,156.643,4813200000000,7188200000000,2995500000000,1603000000000,733690000000,28.4969,63.98,0.05334,0.53915,0.45588,-8.81884,14.706,12.1987,0.73731,0.5728800000000001,-2.92714,8.735510000000001,7.0799,0.768,6486000000000,9292000000000,4713000000000.0,4713000000000.0,241.69,299.41,0.7603,2385.0,2074.0,364.4,652.6,658.4,1.0,1.0,1.0,4713000000000.0,241.69,241.69
137,1.00035,3060091673,0.0,-1,2,-1,-1,-1,0,4702330000000.0,4642000000000.0,345.238,34.516,302.61,1,0.5163,293.38,48.94355,21.49839,14.21773,-95.37,165.53,-18.75,10880000000000.0,2392000000000.0,13590000000000.0,0.0313,243579193,243579193,3060091673,1651864,180,-1,243585164,243579370,32.681999999999995,4669700000000,5145100000000,4043100000000,3031900000000,1613800000000,15.2415,44.42,0.03223,0.67064,0.52735,16.1398,-11.2344,-4.71338,0.61548,0.46279,13.1404,-9.07676,-3.73714,0.6286,5327000000000,2519000000000,4642000000000.0,4705000000000.0,293.38,293.38,0.5103,47.69,48.56,257.3,272.3,89.61,0.9584,1.0,1.0,4642000000000.0,293.38,272.96
138,1.00035,3060091744,0.0,-1,2,-1,-1,-1,0,4620000000000.0,4620000000000.0,344.673,29.136,294.44,1,0.2463,300.56,33.81503,1.7563900000000001,13.36251,-227.22,200.8,-298.23,9894000000000.0,-5134000000000.0,-13840000000000.0,0.03462,243904443,243904443,3060091744,1651935,180,-1,243910107,243904621,29.211,4619800000000,5326600000000,3892500000000,3105300000000,1706600000000,9.00073,21.57,0.03286,0.752,0.54688,11.8216,15.3997,3.8481699999999996,0.73246,0.52464,9.66922,12.4014,4.15866,0.5782,5423000000000,2292000000000,4620000000000.0,4620000000000.0,300.56,323.93,0.4083,47.69,122.0,127.6,153.1,207.3,1.0,1.0,1.0,4620000000000.0,300.56,300.56
139,1.00035,3060103881,0.0,-1,2,-1,-1,-1,0,4619000000000.0,4619000000000.0,344.645,55.703,309.73,1,0.9433,276.32,33.64212,28.9347,25.82695,-63.23,24.29,-332.9,53440000000000.0,39110000000000.0,11480000000000.0,0.09308,243958034,243958034,3060103881,1664072,180,-1,243960031,243958210,42.8368,4627100000000,4988600000000,3992400000000,2979500000000,871070000000,32.9885,233.92,0.12434,0.61337,0.44233,-5.80305,6.46202,23.8954,0.38794,0.27315,-6.27796,5.25774,21.6968,0.753,5194000000000,3623000000000,4619000000000.0,4619000000000.0,276.32,276.32,0.9194,238.5,309.2,1243.0,670.9,766.1,1.0,1.0,1.0,4619000000000.0,276.32,276.32
140,1.00035,3060323919,0.0,-1,1,-1,-1,-1,0,4606000000000.0,4606000000000.0,344.33,50.992,271.74,1,0.4143,266.9,37.2498,49.64582,49.28501,196.29,205.36,-398.44,-34050000000000.0,-19820000000000.0,-15410000000000.0,0.07316,244165478,244165478,3060323919,1884110,180,-1,244171996,244165656,51.2156,4628600000000,5198800000000,3445500000000,2571900000000,1206500000000,33.4682,43.77,0.07862999999999999,0.61746,0.43708,4.75347,-11.8273,22.1363,0.8023100000000001,0.56074,5.91378,-5.88195,14.3541,0.6006,4611000000000,3034000000000,4606000000000.0,4606000000000.0,266.9,282.69,0.4864,119.2,57.63,100.2,242.1,257.9,1.0,1.0,1.0,4606000000000.0,266.9,266.9
141,1.00035,3060078202,0.0,-1,1,-1,-1,-1,0,4571000000000.0,4571000000000.0,343.465,80.27,303.58,1,0.8863,260.49,34.21294,12.799560000000001,10.03466,-201.76,163.83,-134.37,40860000000000.0,-37010000000000.0,-16290000000000.0,0.06712,244842463,244842463,3060078202,1638393,180,-1,244846085,244842636,58.1204,4600800000000,4784700000000,3975900000000,2061500000000,627240000000,75.9647,128.83,0.10818,0.35957,0.21454,31.9732,24.8094,2.66301,0.85885,0.54867,11.7254,10.4476,-5.42676,0.8056,5064000000000,4471000000000,4571000000000.0,4571000000000.0,260.49,295.92,0.8683,23.85,35.26,1195.0,777.9,625.7,1.0,1.0,1.0,4571000000000.0,260.49,260.49
142,1.00035,3060103989,0.0,-1,2,-1,-1,-1,0,4557000000000.0,4557000000000.0,343.11,75.105,269.28,1,0.4563,249.29,33.19382,31.5407,25.556279999999997,-4.59,112.13,-183.75,-18220000000000.0,14250000000000.0,-4269000000000.0,0.03753,245082387,245082387,3060103989,1664180,180,-1,245088573,245082561,78.9834,4592100000000,5123300000000,3223700000000,2238800000000,980660000000,37.8931,60.59,0.044489999999999995,0.66346,0.60233,8.242180000000001,17.7121,-10.1485,0.76869,0.6673100000000001,-1.17661,13.8189,-1.10507,0.6482,4592000000000,4092000000000,4557000000000.0,4557000000000.0,249.29,258.37,0.6044,500.8,718.8,604.1,363.0,328.4,1.0,1.0,1.0,4557000000000.0,249.29,249.29
143,1.00035,3058455157,0.0,-1,1,-1,-1,-1,0,4537000000000.0,4537000000000.0,342.603,32.694,281.06,1,0.4263,287.18,10.948739999999999,15.082479999999999,17.64404,-49.33,271.66,-309.94,-6302000000000.0,2822000000000.0,-2166000000000.0,0.01486,245432494,245432494,3058455157,15348,180,-1,245438695,245432672,34.4654,4551600000000,5002200000000,3928400000000,3044200000000,1543400000000,2.97128,11.36,0.01379,0.6846,0.65288,1.7155900000000002,14.7881,-11.4603,0.6915399999999999,0.60888,1.01214,11.7835,-9.30883,0.5476,5277000000000,2405000000000,4537000000000.0,4537000000000.0,287.18,324.72,0.4264,286.2,225.8,149.0,89.98,90.39,1.0,1.0,1.0,4537000000000.0,287.18,287.18
144,1.00035,3058684116,0.0,-1,2,-1,-1,-1,0,4535000000000.0,4533000000000.0,342.5,32.546,284.03,1,0.3303,288.81,16.221020000000003,49.55072,39.36877,46.78,-52.94,-638.88,-16130000000000.0,-6685000000000.0,5588000000000.0,0.03764,245545666,245545666,3058684116,244307,180,-1,245550892,245545844,33.551,4538700000000,4990500000000,3857100000000,3023300000000,1549300000000,10.8293,15.91,0.03499,0.84575,0.7582800000000001,-2.7725400000000002,13.4471,5.7466,0.81862,0.6221,-4.290780000000001,10.8426,3.6401800000000004,0.5534,5230000000000,2372000000000,4533000000000.0,4542000000000.0,288.81,321.28,0.3724,-214.6,37.63,96.71,119.7,139.9,0.9973,1.0,1.0,4533000000000.0,288.81,289.34
145,1.00035,3060313002,0.0,-1,1,3060312953,3060312953,-1,0,4413000000000.0,4413000000000.0,339.438,59.93,283.13,1,0.4863,262.9,45.722840000000005,49.0573,40.10662,-230.73,-60.34,-943.79,-23710000000000.0,-5408000000000.0,7292000000000.0,0.04274,247851987,247851987,3060313002,1873193,180,-1,247858191,247852165,50.7146,4611100000000,4702800000000,3782200000000,2666800000000,875980000000,37.6561,55.25,0.05068,0.86435,0.55828,-1.40753,11.3589,16.6715,0.50845,0.3347,-2.63564,10.277999999999999,14.1371,0.6756,4848000000000,3644000000000,5070000000000.0,5506000000000.0,277.62,300.3,0.4864,143.1,-349.7,-303.4,9.128,0.0,0.6283,0.91,0.91,5070000000000.0,277.62,300.23
146,1.00035,3058465374,0.0,-1,1,-1,-1,-1,0,4585910000000.0,4404000000000.0,339.228,39.72,267.72,1,0.5743,275.95,28.304109999999998,28.00467,25.89494,-76.62,45.02,-247.41,2312000000000.0,4806000000000.0,-4754000000000.0,0.015019999999999999,248030500,248030500,3058465374,25565,180,-1,248036336,248030672,39.2504,4406900000000,4921500000000,3715600000000,2774100000000,1357900000000,2.31449,11.89,0.01431,0.7843600000000001,0.69345,16.0079,-1.08331,-13.4654,0.7356199999999999,0.60517,12.2378,-0.024130000000000002,-11.4624,0.5412,4818000000000,2649000000000,4404000000000.0,4404000000000.0,275.95,308.0,0.5444,23.85,125.8,39.39,92.71,58.25,1.0,1.0,1.0,4404000000000.0,275.95,275.95
147,1.00035,3060091814,0.0,-1,1,-1,-1,-1,0,4383000000000.0,4383000000000.0,338.692,42.137,310.95,1,0.9493,290.7,43.10118,11.63333,22.89669,-170.44,500.58,-135.84,-33260000000000.0,7281000000000.0,-16430000000000.0,0.060770000000000005,248386209,248386209,3060091814,1652005,180,-1,248388914,248386377,30.7042,4409600000000,4702500000000,3804500000000,3174100000000,1084500000000,21.0137,117.03,0.07631,0.64126,0.3942,-17.4441,-13.2652,18.0544,0.45083,0.29157,16.5488,16.3653,-10.6447,0.7376,5649000000000,3097000000000,4383000000000.0,4383000000000.0,290.7,290.7,0.8863,667.7,665.0,1453.0,778.6,605.4,1.0,1.0,1.0,4383000000000.0,290.7,290.7
148,1.00035,3058442368,0.0,-1,2,-1,-1,-1,0,4281000000000.0,4281000000000.0,336.035,59.947,267.2,1,0.5163,252.2,9.692960000000001,7.588539999999999,10.9382,288.93,64.43,-117.97,11280000000000.0,-2231000000000.0,-6877000000000.0,0.025419999999999998,250268578,250268578,3058442368,2559,180,-1,250274491,250268756,60.8054,4380000000000,4802700000000,3304000000000,2255200000000,1047200000000,21.6567,14.64,0.028130000000000002,0.71096,0.66692,-7.039789999999999,-12.3113,15.0965,0.65879,0.6221399999999999,-6.45535,-8.9165,10.1656,0.6198,4344000000000,3276000000000,4281000000000.0,4281000000000.0,252.2,305.04,0.5383,310.0,363.0,368.8,240.6,356.7,1.0,1.0,1.0,4281000000000.0,252.2,252.2
